index,short_doc,full_doc,category_gold
groups/talk.politics.mideast/76200,ba3a15ec-a4c2-4a06-850e-c82a18fc62a7.png,ba3a15ec-a4c2-4a06-850e-c82a18fc62a7-full,talk_politics_mideast
groups/talk.politics.mideast/75367,d95c9cb1-d575-438a-805f-7d6a003ef517.png,d95c9cb1-d575-438a-805f-7d6a003ef517-full,talk_politics_mideast
groups/talk.politics.mideast/76013,809ff454-66f2-45b1-b179-a51dc4930516.png,809ff454-66f2-45b1-b179-a51dc4930516-full,talk_politics_mideast
groups/talk.politics.mideast/76497,7860c798-f300-43ad-9c8d-b0adbc2d2adf.png,7860c798-f300-43ad-9c8d-b0adbc2d2adf-full,talk_politics_mideast
groups/talk.politics.mideast/76469,2be30f63-d31a-4409-950e-1d8754075e17.png,2be30f63-d31a-4409-950e-1d8754075e17-full,talk_politics_mideast
groups/talk.politics.mideast/76390,ed9a2178-a801-49d4-8bf3-1c9bce92f41c.png,ed9a2178-a801-49d4-8bf3-1c9bce92f41c-full,talk_politics_mideast
groups/talk.politics.mideast/77850,e3438218-d8fb-462d-ae09-f56fbe2c4d59.png,e3438218-d8fb-462d-ae09-f56fbe2c4d59-full,talk_politics_mideast
groups/talk.politics.mideast/76568,bc20fc1d-cf3d-4cdd-9615-50e72dc4cf06.png,bc20fc1d-cf3d-4cdd-9615-50e72dc4cf06-full,talk_politics_mideast
groups/talk.politics.mideast/76002,56eaeff8-e0ed-4baa-a4d0-a730b3da109f.png,56eaeff8-e0ed-4baa-a4d0-a730b3da109f-full,talk_politics_mideast
groups/talk.politics.mideast/77401,1497c538-e0c8-4786-9a26-29ffd1e687e6.png,1497c538-e0c8-4786-9a26-29ffd1e687e6-full,talk_politics_mideast
groups/talk.politics.mideast/76320,541e6f07-25f2-436f-9459-02daf844b500.png,541e6f07-25f2-436f-9459-02daf844b500-full,talk_politics_mideast
groups/talk.politics.mideast/76166,cfbd58ec-e532-4de9-bf22-6eaba495e801.png,cfbd58ec-e532-4de9-bf22-6eaba495e801-full,talk_politics_mideast
groups/talk.politics.mideast/75370,1d5138af-c206-4b95-b5b1-ced2131206b0.png,1d5138af-c206-4b95-b5b1-ced2131206b0-full,talk_politics_mideast
groups/talk.politics.mideast/77330,ad9b5709-44a0-42ec-9601-073416b3bbe9.png,ad9b5709-44a0-42ec-9601-073416b3bbe9-full,talk_politics_mideast
groups/talk.politics.mideast/75394,33d620ff-4bde-4ca0-9f8e-9f49414db66f.png,33d620ff-4bde-4ca0-9f8e-9f49414db66f-full,talk_politics_mideast
groups/talk.politics.mideast/76414,1dbc88e1-073f-4a6f-95d0-ff77d883269c.png,1dbc88e1-073f-4a6f-95d0-ff77d883269c-full,talk_politics_mideast
groups/talk.politics.mideast/76305,2b4ebe65-2c09-437c-9c7d-0d9723693e6a.png,2b4ebe65-2c09-437c-9c7d-0d9723693e6a-full,talk_politics_mideast
groups/talk.politics.mideast/77224,c5225087-0a25-40f8-b8a6-f07f61596d2d.png,c5225087-0a25-40f8-b8a6-f07f61596d2d-full,talk_politics_mideast
groups/talk.politics.mideast/77227,0674f41f-f2e7-4c1d-89e3-98c58afd38de.png,0674f41f-f2e7-4c1d-89e3-98c58afd38de-full,talk_politics_mideast
groups/talk.politics.mideast/76130,3c226bef-f48c-4a92-9d85-643b5efa86c7.png,3c226bef-f48c-4a92-9d85-643b5efa86c7-full,talk_politics_mideast
groups/talk.politics.mideast/77385,4e6637d5-0880-440f-af1e-c3cd3828d308.png,4e6637d5-0880-440f-af1e-c3cd3828d308-full,talk_politics_mideast
groups/talk.politics.mideast/77261,18ff6a6c-c71b-4549-b3b7-023a19c90a9c.png,18ff6a6c-c71b-4549-b3b7-023a19c90a9c-full,talk_politics_mideast
groups/talk.politics.mideast/77350,08203035-acfd-4707-89a2-be3d74a77e4d.png,08203035-acfd-4707-89a2-be3d74a77e4d-full,talk_politics_mideast
groups/talk.politics.mideast/77393,3a828d0a-9cd4-449a-9cd2-643e4c33a01a.png,3a828d0a-9cd4-449a-9cd2-643e4c33a01a-full,talk_politics_mideast
groups/talk.politics.mideast/77323,bad8f301-9dd1-49c6-840c-33cad4cdd0c6.png,bad8f301-9dd1-49c6-840c-33cad4cdd0c6-full,talk_politics_mideast
groups/talk.politics.mideast/75399,5b3106fe-9731-46d7-a477-e0af05845330.png,5b3106fe-9731-46d7-a477-e0af05845330-full,talk_politics_mideast
groups/talk.politics.mideast/76207,620d50b1-eafe-472a-a920-0caea0699f04.png,620d50b1-eafe-472a-a920-0caea0699f04-full,talk_politics_mideast
groups/talk.politics.mideast/76472,ae130592-f6a8-4030-a149-8bbb4ae754f7.png,ae130592-f6a8-4030-a149-8bbb4ae754f7-full,talk_politics_mideast
groups/talk.politics.mideast/76270,b7986218-09c9-4d2f-b246-b4a32bc7bfed.png,b7986218-09c9-4d2f-b246-b4a32bc7bfed-full,talk_politics_mideast
groups/talk.politics.mideast/76194,04850c8f-61bb-4eff-a142-6973bb954347.png,04850c8f-61bb-4eff-a142-6973bb954347-full,talk_politics_mideast
groups/talk.politics.mideast/76213,3b682759-43b0-49c9-8aea-8c2fb636d210.png,3b682759-43b0-49c9-8aea-8c2fb636d210-full,talk_politics_mideast
groups/talk.politics.mideast/76526,66df938f-0c89-4e37-85c7-0be95a068d0e.png,66df938f-0c89-4e37-85c7-0be95a068d0e-full,talk_politics_mideast
groups/talk.politics.mideast/75939,7457cacf-cab9-4f49-b04a-bbd7e2025e4b.png,7457cacf-cab9-4f49-b04a-bbd7e2025e4b-full,talk_politics_mideast
groups/talk.politics.mideast/77397,e3e45bd5-1b95-4c68-8dc9-4a9dcfb8c024.png,e3e45bd5-1b95-4c68-8dc9-4a9dcfb8c024-full,talk_politics_mideast
groups/talk.politics.mideast/76065,9700c128-1ec2-447e-bfd0-7fcef01a928f.png,9700c128-1ec2-447e-bfd0-7fcef01a928f-full,talk_politics_mideast
groups/talk.politics.mideast/75945,4ff2be85-2c0a-48c7-88e9-c1c92c9a48ea.png,4ff2be85-2c0a-48c7-88e9-c1c92c9a48ea-full,talk_politics_mideast
groups/talk.politics.mideast/76047,8f1f1289-19ff-4aee-893d-b42f30a66a5e.png,8f1f1289-19ff-4aee-893d-b42f30a66a5e-full,talk_politics_mideast
groups/talk.politics.mideast/76301,cb425b8d-901d-45a5-b7e2-e1a084766f37.png,cb425b8d-901d-45a5-b7e2-e1a084766f37-full,talk_politics_mideast
groups/talk.politics.mideast/76041,980f2570-dd94-422f-b566-44af372a2a67.png,980f2570-dd94-422f-b566-44af372a2a67-full,talk_politics_mideast
groups/talk.politics.mideast/76441,e7b25b05-66e1-4095-bfb3-16a4b36f05b6.png,e7b25b05-66e1-4095-bfb3-16a4b36f05b6-full,talk_politics_mideast
groups/talk.politics.mideast/76006,b1ab610c-3ea9-4c4d-a1bd-581cc97ed459.png,b1ab610c-3ea9-4c4d-a1bd-581cc97ed459-full,talk_politics_mideast
groups/talk.politics.mideast/77289,63374d69-a106-449c-8561-a5d3458b3561.png,63374d69-a106-449c-8561-a5d3458b3561-full,talk_politics_mideast
groups/talk.politics.mideast/75365,39cdc1e8-7f16-4e45-8873-1fb06a42ac48.png,39cdc1e8-7f16-4e45-8873-1fb06a42ac48-full,talk_politics_mideast
groups/talk.politics.mideast/77188,556d31fb-90de-4fe8-b12c-17e61f278be8.png,556d31fb-90de-4fe8-b12c-17e61f278be8-full,talk_politics_mideast
groups/talk.politics.mideast/76373,46270f0c-c7f1-4a17-8b40-e32d81484b97.png,46270f0c-c7f1-4a17-8b40-e32d81484b97-full,talk_politics_mideast
groups/talk.politics.mideast/76035,655b2495-1480-4769-9c3a-38ad42505f51.png,655b2495-1480-4769-9c3a-38ad42505f51-full,talk_politics_mideast
groups/talk.politics.mideast/75993,65b5fbcd-930a-43ba-acde-b3ed52a8ed4f.png,65b5fbcd-930a-43ba-acde-b3ed52a8ed4f-full,talk_politics_mideast
groups/talk.politics.mideast/77256,349df974-6884-4ba7-ae88-d39b0fe6053a.png,349df974-6884-4ba7-ae88-d39b0fe6053a-full,talk_politics_mideast
groups/talk.politics.mideast/77178,49794d9c-2f27-40b5-82cc-97386a751925.png,49794d9c-2f27-40b5-82cc-97386a751925-full,talk_politics_mideast
groups/talk.politics.mideast/75931,035b6f3b-4ec1-4300-8a70-6ff1d72b9909.png,035b6f3b-4ec1-4300-8a70-6ff1d72b9909-full,talk_politics_mideast
groups/talk.politics.mideast/75916,80f5cfa8-223f-4d05-bab2-ec6c08e5686d.png,80f5cfa8-223f-4d05-bab2-ec6c08e5686d-full,talk_politics_mideast
groups/talk.politics.mideast/76010,a38181b3-1b4a-4ea2-837f-af37309ba72b.png,a38181b3-1b4a-4ea2-837f-af37309ba72b-full,talk_politics_mideast
groups/talk.politics.mideast/76226,4c29034c-1c11-45c5-993a-921f0ee653a7.png,4c29034c-1c11-45c5-993a-921f0ee653a7-full,talk_politics_mideast
groups/talk.politics.mideast/76409,a6466d6d-cce7-4452-85f4-6de653ca1ff1.png,a6466d6d-cce7-4452-85f4-6de653ca1ff1-full,talk_politics_mideast
groups/talk.politics.mideast/75921,1a91dce7-be9f-44da-8fc9-5f2cf7b39b72.png,1a91dce7-be9f-44da-8fc9-5f2cf7b39b72-full,talk_politics_mideast
groups/talk.politics.mideast/77209,06c2abab-4f0b-41c9-a702-7c6f21dc3b27.png,06c2abab-4f0b-41c9-a702-7c6f21dc3b27-full,talk_politics_mideast
groups/talk.politics.mideast/75999,790cf6ef-4a24-409d-bb14-2270e380a573.png,790cf6ef-4a24-409d-bb14-2270e380a573-full,talk_politics_mideast
groups/talk.politics.mideast/76052,e60212b3-09fb-4f25-9d44-1cdc12130052.png,e60212b3-09fb-4f25-9d44-1cdc12130052-full,talk_politics_mideast
groups/talk.politics.mideast/77194,2df45a54-f663-476c-8249-6134186907d1.png,2df45a54-f663-476c-8249-6134186907d1-full,talk_politics_mideast
groups/talk.politics.mideast/77247,a29625df-0f66-4abc-a2d9-637a168bcc4e.png,a29625df-0f66-4abc-a2d9-637a168bcc4e-full,talk_politics_mideast
groups/talk.politics.mideast/77264,41fad889-1c9c-40e6-9bd7-d731d0695629.png,41fad889-1c9c-40e6-9bd7-d731d0695629-full,talk_politics_mideast
groups/talk.politics.mideast/75943,8a816d00-477f-484d-8117-039bc559c30c.png,8a816d00-477f-484d-8117-039bc559c30c-full,talk_politics_mideast
groups/talk.politics.mideast/76049,8ab83de5-6a79-4928-a802-d0fd40abd998.png,8ab83de5-6a79-4928-a802-d0fd40abd998-full,talk_politics_mideast
groups/talk.politics.mideast/76217,ce71e108-b8e7-4292-8b66-c5ed04a38188.png,ce71e108-b8e7-4292-8b66-c5ed04a38188-full,talk_politics_mideast
groups/talk.politics.mideast/76464,0452fdd3-5054-4e11-95f2-e7f0499d70ec.png,0452fdd3-5054-4e11-95f2-e7f0499d70ec-full,talk_politics_mideast
groups/talk.politics.mideast/77374,d8a1286c-b607-4a04-886c-7519bc20969b.png,d8a1286c-b607-4a04-886c-7519bc20969b-full,talk_politics_mideast
groups/talk.politics.mideast/76106,219b3814-a5ae-4286-82d4-fe0fcbc1dcbe.png,219b3814-a5ae-4286-82d4-fe0fcbc1dcbe-full,talk_politics_mideast
groups/talk.politics.mideast/76056,e9cb92b2-4740-419f-a702-d9b37686bbdd.png,e9cb92b2-4740-419f-a702-d9b37686bbdd-full,talk_politics_mideast
groups/talk.politics.mideast/75899,61388112-f3c3-43a0-b312-1196947b3074.png,61388112-f3c3-43a0-b312-1196947b3074-full,talk_politics_mideast
groups/talk.politics.mideast/75917,23ee03c7-6382-4953-a749-56699f25087e.png,23ee03c7-6382-4953-a749-56699f25087e-full,talk_politics_mideast
groups/talk.politics.mideast/76495,645b6ea0-ed3c-4a6e-8d18-a94d71257028.png,645b6ea0-ed3c-4a6e-8d18-a94d71257028-full,talk_politics_mideast
groups/talk.politics.mideast/76357,3529df02-c2e1-4842-9e54-ed60a4175c17.png,3529df02-c2e1-4842-9e54-ed60a4175c17-full,talk_politics_mideast
groups/talk.politics.mideast/77246,8c41bcfd-21a5-44f2-94ea-26a7ce3c2227.png,8c41bcfd-21a5-44f2-94ea-26a7ce3c2227-full,talk_politics_mideast
groups/talk.politics.mideast/76398,5b666b25-37f9-4b8b-b8a7-7075ab11c1ff.png,5b666b25-37f9-4b8b-b8a7-7075ab11c1ff-full,talk_politics_mideast
groups/talk.politics.mideast/76157,d1402104-6b35-4947-b3b7-8afc6b0fe4ea.png,d1402104-6b35-4947-b3b7-8afc6b0fe4ea-full,talk_politics_mideast
groups/talk.politics.mideast/77309,3c9e7d31-8274-48f5-8fdc-8e5137cb5af3.png,3c9e7d31-8274-48f5-8fdc-8e5137cb5af3-full,talk_politics_mideast
groups/talk.politics.mideast/77398,6ed44c0c-b668-4552-887f-373ec8ab5628.png,6ed44c0c-b668-4552-887f-373ec8ab5628-full,talk_politics_mideast
groups/talk.politics.mideast/77230,6fa4376f-436c-40d4-9732-a3d22df117c0.png,6fa4376f-436c-40d4-9732-a3d22df117c0-full,talk_politics_mideast
groups/talk.politics.mideast/76143,7f135d97-590f-4f7c-8680-839ba367c540.png,7f135d97-590f-4f7c-8680-839ba367c540-full,talk_politics_mideast
groups/talk.politics.mideast/76186,1aca4273-b48f-4a70-b6f7-fc23552d3da7.png,1aca4273-b48f-4a70-b6f7-fc23552d3da7-full,talk_politics_mideast
groups/talk.politics.mideast/76443,b8dbb5ad-6abe-42a0-b972-33707949cce5.png,b8dbb5ad-6abe-42a0-b972-33707949cce5-full,talk_politics_mideast
groups/talk.politics.mideast/77344,b48e6aed-d26d-45e3-8625-b99fe6c9aa23.png,b48e6aed-d26d-45e3-8625-b99fe6c9aa23-full,talk_politics_mideast
groups/talk.politics.mideast/76023,fd70fcea-a0c5-44fe-8eee-e2d3499817ce.png,fd70fcea-a0c5-44fe-8eee-e2d3499817ce-full,talk_politics_mideast
groups/talk.politics.mideast/76259,8332d618-8540-4b73-9943-6cfe029d23a1.png,8332d618-8540-4b73-9943-6cfe029d23a1-full,talk_politics_mideast
groups/talk.politics.mideast/75968,16006b82-2a71-457e-b715-eb4821543be8.png,16006b82-2a71-457e-b715-eb4821543be8-full,talk_politics_mideast
groups/talk.politics.mideast/76462,7524b748-4f84-4d1c-9f95-a5f72d3b8271.png,7524b748-4f84-4d1c-9f95-a5f72d3b8271-full,talk_politics_mideast
groups/talk.politics.mideast/75896,0d2fa80a-38d7-49da-96f0-7fa66e69e2a3.png,0d2fa80a-38d7-49da-96f0-7fa66e69e2a3-full,talk_politics_mideast
groups/talk.politics.mideast/76461,88f693c3-5421-4b92-9738-398cf65bd12c.png,88f693c3-5421-4b92-9738-398cf65bd12c-full,talk_politics_mideast
groups/talk.politics.mideast/76012,5be49936-6459-4e8e-be7a-2d57322f375b.png,5be49936-6459-4e8e-be7a-2d57322f375b-full,talk_politics_mideast
groups/talk.politics.mideast/77299,9622cb6a-3d1f-496f-9686-30cb4e66fc53.png,9622cb6a-3d1f-496f-9686-30cb4e66fc53-full,talk_politics_mideast
groups/talk.politics.mideast/76552,a41fb45d-29f7-4faf-9241-524ceaca5740.png,a41fb45d-29f7-4faf-9241-524ceaca5740-full,talk_politics_mideast
groups/talk.politics.mideast/75418,8643ceed-86c4-44bd-b6d9-b8dae8bb1a4c.png,8643ceed-86c4-44bd-b6d9-b8dae8bb1a4c-full,talk_politics_mideast
groups/talk.politics.mideast/76232,68a65ca0-7f7d-41fd-8314-0b29321f81fa.png,68a65ca0-7f7d-41fd-8314-0b29321f81fa-full,talk_politics_mideast
groups/talk.politics.mideast/77331,b35b3dbf-6a25-4a2e-81bb-579c43cf44b9.png,b35b3dbf-6a25-4a2e-81bb-579c43cf44b9-full,talk_politics_mideast
groups/talk.politics.mideast/76446,8ced258d-3731-4dec-bd94-45133f00d92c.png,8ced258d-3731-4dec-bd94-45133f00d92c-full,talk_politics_mideast
groups/talk.politics.mideast/76355,b0e5f4d5-127e-4261-a596-e4f7e28e20da.png,b0e5f4d5-127e-4261-a596-e4f7e28e20da-full,talk_politics_mideast
groups/talk.politics.mideast/76011,39b15749-8b2f-418c-bf59-bd0fb6f6e7f8.png,39b15749-8b2f-418c-bf59-bd0fb6f6e7f8-full,talk_politics_mideast
groups/talk.politics.mideast/76442,79220070-0ff9-4e25-be37-71b668bcad47.png,79220070-0ff9-4e25-be37-71b668bcad47-full,talk_politics_mideast
groups/talk.politics.mideast/76094,e27a563c-f548-48d2-ba0c-69f654e3e336.png,e27a563c-f548-48d2-ba0c-69f654e3e336-full,talk_politics_mideast
groups/talk.politics.mideast/77379,15ee31b5-c369-4df1-a1ee-cff1f424e584.png,15ee31b5-c369-4df1-a1ee-cff1f424e584-full,talk_politics_mideast
groups/talk.politics.mideast/76153,b04b2283-1348-4045-8e83-d9645f3bad09.png,b04b2283-1348-4045-8e83-d9645f3bad09-full,talk_politics_mideast
groups/talk.politics.mideast/76302,fc54892d-598e-486a-9c72-7c54160ddc14.png,fc54892d-598e-486a-9c72-7c54160ddc14-full,talk_politics_mideast
groups/talk.politics.mideast/75873,db8ddf42-0f02-46a6-a1b9-7e9fe5e80093.png,db8ddf42-0f02-46a6-a1b9-7e9fe5e80093-full,talk_politics_mideast
groups/talk.politics.mideast/77270,e7c38408-051e-4d81-a478-10e2e82a3909.png,e7c38408-051e-4d81-a478-10e2e82a3909-full,talk_politics_mideast
groups/talk.politics.mideast/76173,7b01d4ce-8f49-461c-9746-d270a0751bee.png,7b01d4ce-8f49-461c-9746-d270a0751bee-full,talk_politics_mideast
groups/talk.politics.mideast/76289,9e892a9b-c19d-485b-b054-432ff16f7b2e.png,9e892a9b-c19d-485b-b054-432ff16f7b2e-full,talk_politics_mideast
groups/talk.politics.mideast/76501,c74126af-6ae2-45f2-b1a1-6dc418a0d3ea.png,c74126af-6ae2-45f2-b1a1-6dc418a0d3ea-full,talk_politics_mideast
groups/talk.politics.mideast/75381,54cce409-2183-4099-9f40-de21ff0e003e.png,54cce409-2183-4099-9f40-de21ff0e003e-full,talk_politics_mideast
groups/talk.politics.mideast/76231,cabc6fe5-c9db-48f7-ae1f-e09d79ac22dc.png,cabc6fe5-c9db-48f7-ae1f-e09d79ac22dc-full,talk_politics_mideast
groups/talk.politics.mideast/75957,8594db38-8fc9-4f78-ade6-d88741516509.png,8594db38-8fc9-4f78-ade6-d88741516509-full,talk_politics_mideast
groups/talk.politics.mideast/77390,50f6d1ca-0332-48a7-bb5a-d180384c00ce.png,50f6d1ca-0332-48a7-bb5a-d180384c00ce-full,talk_politics_mideast
groups/talk.politics.mideast/77326,80032f00-e64d-4352-bece-8ceec3f65a21.png,80032f00-e64d-4352-bece-8ceec3f65a21-full,talk_politics_mideast
groups/talk.politics.mideast/77236,9ec6faf8-cfba-4aa0-b3ee-1af6c9496d1f.png,9ec6faf8-cfba-4aa0-b3ee-1af6c9496d1f-full,talk_politics_mideast
groups/talk.politics.mideast/76315,a4000d3f-4b05-4a89-8e3d-b97da5b8ab55.png,a4000d3f-4b05-4a89-8e3d-b97da5b8ab55-full,talk_politics_mideast
groups/talk.politics.mideast/76215,364c89d2-3648-41af-9c79-5f54bf99c0b0.png,364c89d2-3648-41af-9c79-5f54bf99c0b0-full,talk_politics_mideast
groups/talk.politics.mideast/75402,20c7b675-b391-492e-afcb-0688a8c193fa.png,20c7b675-b391-492e-afcb-0688a8c193fa-full,talk_politics_mideast
groups/talk.politics.mideast/76088,66ef9e55-588a-483a-9ded-506f1f1a0ed2.png,66ef9e55-588a-483a-9ded-506f1f1a0ed2-full,talk_politics_mideast
groups/talk.politics.mideast/75881,6a9661ad-a7e7-499d-b28b-cee0c6942025.png,6a9661ad-a7e7-499d-b28b-cee0c6942025-full,talk_politics_mideast
groups/talk.politics.mideast/76101,afd43220-f13d-4c43-8403-f3b45ee68ee8.png,afd43220-f13d-4c43-8403-f3b45ee68ee8-full,talk_politics_mideast
groups/talk.politics.mideast/76344,d0c13f36-1e77-4219-bb17-4e207f9bc490.png,d0c13f36-1e77-4219-bb17-4e207f9bc490-full,talk_politics_mideast
groups/talk.politics.mideast/76070,043dcb5a-48a9-4166-acc6-8e43880ed85b.png,043dcb5a-48a9-4166-acc6-8e43880ed85b-full,talk_politics_mideast
groups/talk.politics.mideast/77803,694b7311-5739-42ac-bd23-0ddd8942ed77.png,694b7311-5739-42ac-bd23-0ddd8942ed77-full,talk_politics_mideast
groups/talk.politics.mideast/75886,4af2404d-2248-4d52-bbca-22a1247feefd.png,4af2404d-2248-4d52-bbca-22a1247feefd-full,talk_politics_mideast
groups/talk.politics.mideast/77266,8ade9df7-438b-442d-a5db-bc737f07917e.png,8ade9df7-438b-442d-a5db-bc737f07917e-full,talk_politics_mideast
groups/talk.politics.mideast/77220,0f09556a-0984-4c81-a039-c1d4435a2c2d.png,0f09556a-0984-4c81-a039-c1d4435a2c2d-full,talk_politics_mideast
groups/talk.politics.mideast/76086,256613d2-53f0-4057-b51c-3521465016df.png,256613d2-53f0-4057-b51c-3521465016df-full,talk_politics_mideast
groups/talk.politics.mideast/76218,5c92846e-a929-4f78-974c-b28336b1de1d.png,5c92846e-a929-4f78-974c-b28336b1de1d-full,talk_politics_mideast
groups/talk.politics.mideast/76532,b9c23703-097f-41ac-8f76-ad584f67835f.png,b9c23703-097f-41ac-8f76-ad584f67835f-full,talk_politics_mideast
groups/talk.politics.mideast/76139,0fff269c-1a92-482d-8a1e-8be50c2de4fb.png,0fff269c-1a92-482d-8a1e-8be50c2de4fb-full,talk_politics_mideast
groups/talk.politics.mideast/75949,b471a49a-a81d-410c-87b9-8110982861f1.png,b471a49a-a81d-410c-87b9-8110982861f1-full,talk_politics_mideast
groups/talk.politics.mideast/76332,ce70e9b3-6dbf-4401-b77b-9e17c61d52c0.png,ce70e9b3-6dbf-4401-b77b-9e17c61d52c0-full,talk_politics_mideast
groups/talk.politics.mideast/77218,bb5dca30-08a3-40f7-8b18-7136ba1c399f.png,bb5dca30-08a3-40f7-8b18-7136ba1c399f-full,talk_politics_mideast
groups/talk.politics.mideast/75986,8a03fb1d-d1c5-45db-9241-18745f92c2fb.png,8a03fb1d-d1c5-45db-9241-18745f92c2fb-full,talk_politics_mideast
groups/talk.politics.mideast/76126,ac698d53-5c77-47af-bf83-6b44d5e57680.png,ac698d53-5c77-47af-bf83-6b44d5e57680-full,talk_politics_mideast
groups/talk.politics.mideast/76208,663f7129-4eab-44de-a9ef-a9c3c5c51c2c.png,663f7129-4eab-44de-a9ef-a9c3c5c51c2c-full,talk_politics_mideast
groups/talk.politics.mideast/76527,8048ef5a-ca15-4b61-be76-6ba05adbd505.png,8048ef5a-ca15-4b61-be76-6ba05adbd505-full,talk_politics_mideast
groups/talk.politics.mideast/75414,4ebeb523-5bfb-42b5-978c-dc588fb42606.png,4ebeb523-5bfb-42b5-978c-dc588fb42606-full,talk_politics_mideast
groups/talk.politics.mideast/76478,fd7b577c-c367-46cb-8cb1-041068d500cb.png,fd7b577c-c367-46cb-8cb1-041068d500cb-full,talk_politics_mideast
groups/talk.politics.mideast/76434,b2ac95e5-5d40-40ae-9567-6d1c45e73113.png,b2ac95e5-5d40-40ae-9567-6d1c45e73113-full,talk_politics_mideast
groups/talk.politics.mideast/75997,c000d705-2f6e-44a8-80e1-3ba8ed619080.png,c000d705-2f6e-44a8-80e1-3ba8ed619080-full,talk_politics_mideast
groups/talk.politics.mideast/76387,4919010a-7901-4863-99f8-b7e17a1db83f.png,4919010a-7901-4863-99f8-b7e17a1db83f-full,talk_politics_mideast
groups/talk.politics.mideast/76364,efe248a5-bb37-4bc5-9ee0-e08584277c39.png,efe248a5-bb37-4bc5-9ee0-e08584277c39-full,talk_politics_mideast
groups/talk.politics.mideast/77381,bcc8a443-292b-4191-a9be-24ea346fcfca.png,bcc8a443-292b-4191-a9be-24ea346fcfca-full,talk_politics_mideast
groups/talk.politics.mideast/76354,c2289b74-0b00-4ab4-88d1-8af54d056e9f.png,c2289b74-0b00-4ab4-88d1-8af54d056e9f-full,talk_politics_mideast
groups/talk.politics.mideast/77399,2d93088d-7583-4a76-8915-2f2d4af44bfa.png,2d93088d-7583-4a76-8915-2f2d4af44bfa-full,talk_politics_mideast
groups/talk.politics.mideast/75386,fbd68485-f165-4ff0-b960-53cdb6ac1cce.png,fbd68485-f165-4ff0-b960-53cdb6ac1cce-full,talk_politics_mideast
groups/talk.politics.mideast/77187,aebc3f1d-b5bb-45d4-aa48-d42d0d034a91.png,aebc3f1d-b5bb-45d4-aa48-d42d0d034a91-full,talk_politics_mideast
groups/talk.politics.mideast/77190,b93ff849-4dc2-457d-8d9c-ced554dee9e1.png,b93ff849-4dc2-457d-8d9c-ced554dee9e1-full,talk_politics_mideast
groups/talk.politics.mideast/77296,2f70be99-3107-472c-8a33-028deaaeeef2.png,2f70be99-3107-472c-8a33-028deaaeeef2-full,talk_politics_mideast
groups/talk.politics.mideast/76551,b9caabec-42d3-4780-a1eb-9e139ae8ae93.png,b9caabec-42d3-4780-a1eb-9e139ae8ae93-full,talk_politics_mideast
groups/talk.politics.mideast/76255,b2ec1583-d233-40b0-aac0-018e2723bdc7.png,b2ec1583-d233-40b0-aac0-018e2723bdc7-full,talk_politics_mideast
groups/talk.politics.mideast/77254,2f7845b1-cd05-4bb0-913d-7736ca033982.png,2f7845b1-cd05-4bb0-913d-7736ca033982-full,talk_politics_mideast
groups/talk.politics.mideast/77335,794bebfb-698a-4d95-88b0-9cf6f5fe5af8.png,794bebfb-698a-4d95-88b0-9cf6f5fe5af8-full,talk_politics_mideast
groups/talk.politics.mideast/76174,7aef1f1b-97b6-4283-8e31-356b07cb151b.png,7aef1f1b-97b6-4283-8e31-356b07cb151b-full,talk_politics_mideast
groups/talk.politics.mideast/76171,b0607224-5fc8-4e98-a344-e2ee27b1e0ee.png,b0607224-5fc8-4e98-a344-e2ee27b1e0ee-full,talk_politics_mideast
groups/talk.politics.mideast/76531,0466fbe8-8830-4d2d-b898-5c30f50e3844.png,0466fbe8-8830-4d2d-b898-5c30f50e3844-full,talk_politics_mideast
groups/talk.politics.mideast/75975,6fe5b9dc-c1d1-43be-b0e9-8733da3d2152.png,6fe5b9dc-c1d1-43be-b0e9-8733da3d2152-full,talk_politics_mideast
groups/talk.politics.mideast/77365,e3ee1db6-2edb-4e02-9fc3-ac0b604ceb97.png,e3ee1db6-2edb-4e02-9fc3-ac0b604ceb97-full,talk_politics_mideast
groups/talk.politics.mideast/75974,74b04330-126c-40b1-8c33-899fae6ad9d5.png,74b04330-126c-40b1-8c33-899fae6ad9d5-full,talk_politics_mideast
groups/talk.politics.mideast/76203,c1b88f0e-9317-455c-a3ea-3a8de756083c.png,c1b88f0e-9317-455c-a3ea-3a8de756083c-full,talk_politics_mideast
groups/talk.politics.mideast/76138,3130a8fd-57f8-4589-8ccc-ef6172cd1c2a.png,3130a8fd-57f8-4589-8ccc-ef6172cd1c2a-full,talk_politics_mideast
groups/talk.politics.mideast/76365,6702ddce-1200-4463-a063-b90557fcaead.png,6702ddce-1200-4463-a063-b90557fcaead-full,talk_politics_mideast
groups/talk.politics.mideast/75981,e7fd3c01-5b10-4c02-979b-0a52f050999a.png,e7fd3c01-5b10-4c02-979b-0a52f050999a-full,talk_politics_mideast
groups/talk.politics.mideast/76474,da092186-1cf1-4961-a261-938759ba3be9.png,da092186-1cf1-4961-a261-938759ba3be9-full,talk_politics_mideast
groups/talk.politics.mideast/76425,9ee5bc7d-9703-4ab4-b060-cd988a51cdd0.png,9ee5bc7d-9703-4ab4-b060-cd988a51cdd0-full,talk_politics_mideast
groups/talk.politics.mideast/76055,f19538cb-1268-426b-8368-40b29b708ff5.png,f19538cb-1268-426b-8368-40b29b708ff5-full,talk_politics_mideast
