index,short_doc,full_doc,category_gold,hidden_label,category_gold_reason,_golden
groups/rec.autos/102995,f40d8a34-f726-4e12-9922-5f54df6e9708.png,f40d8a34-f726-4e12-9922-5f54df6e9708-full,,rec_autos,,
groups/comp.sys.ibm.pc.hardware/60887,ad20e6a7-4e25-49a1-b371-1b8210d6385c.png,ad20e6a7-4e25-49a1-b371-1b8210d6385c-full,,comp_sys_ibm_pc_hardware,,
groups/sci.electronics/52723,3599ac69-472b-40d5-9325-cf250fa6003b.png,3599ac69-472b-40d5-9325-cf250fa6003b-full,,sci_electronics,,
groups/comp.os.ms-windows.misc/9654,0e202f95-730e-4ee5-ab8b-692838964dd8.png,0e202f95-730e-4ee5-ab8b-692838964dd8-full,,comp_os_ms-windows_misc,,
groups/rec.sport.baseball/102734,3f8465b4-7c47-4fd2-a808-80bd83f6785d.png,3f8465b4-7c47-4fd2-a808-80bd83f6785d-full,,rec_sport_baseball,,
groups/talk.politics.mideast/76428,347edaa0-ef03-4237-930e-115471793796.png,347edaa0-ef03-4237-930e-115471793796-full,,talk_politics_mideast,,
groups/rec.sport.baseball/104650,b8c76d77-704f-4c1e-b693-2701de9ee6dc.png,b8c76d77-704f-4c1e-b693-2701de9ee6dc-full,,rec_sport_baseball,,
groups/comp.graphics/38446,afe0f7d5-764c-4b71-91fb-411fe3c137c2.png,afe0f7d5-764c-4b71-91fb-411fe3c137c2-full,,comp_graphics,,
groups/sci.electronics/54308,0c292472-ac2d-492d-874a-83151a5cf0a6.png,0c292472-ac2d-492d-874a-83151a5cf0a6-full,,sci_electronics,,
groups/talk.politics.misc/176890,4b5ca112-5de5-426c-8d4a-aa70bd9fe801.png,4b5ca112-5de5-426c-8d4a-aa70bd9fe801-full,,talk_politics_misc,,
groups/comp.graphics/39033,c285aa24-f1e2-4bd9-b494-08a7417b16cb.png,c285aa24-f1e2-4bd9-b494-08a7417b16cb-full,,comp_graphics,,
groups/rec.motorcycles/104479,8871c5f9-2349-4550-98a3-2216b1ffae44.png,8871c5f9-2349-4550-98a3-2216b1ffae44-full,,rec_motorcycles,,
groups/comp.windows.x/67072,7c946837-005b-4d3b-9a29-d0d2c7b2daf4.png,7c946837-005b-4d3b-9a29-d0d2c7b2daf4-full,,comp_windows_x,,
groups/sci.med/59230,1fd5c4ba-6fa2-4c44-9d0b-1af4c1ee0247.png,1fd5c4ba-6fa2-4c44-9d0b-1af4c1ee0247-full,,sci_med,,
groups/misc.forsale/76464,c679bfe1-0b51-49fc-bf46-48107e12f206.png,c679bfe1-0b51-49fc-bf46-48107e12f206-full,,misc_forsale,,
groups/talk.politics.mideast/77301,57dbbf67-e2c1-4317-a7c2-ab735a9d7808.png,57dbbf67-e2c1-4317-a7c2-ab735a9d7808-full,,talk_politics_mideast,,
groups/talk.politics.misc/178698,8ad12b90-a35d-484a-a0c3-9b277fd61376.png,8ad12b90-a35d-484a-a0c3-9b277fd61376-full,,talk_politics_misc,,
groups/talk.religion.misc/83487,4dce41e0-3f63-419f-9d88-d55cb1d8ec48.png,4dce41e0-3f63-419f-9d88-d55cb1d8ec48-full,,talk_religion_misc,,
groups/misc.forsale/76603,af7fcda0-ce79-4ba7-9803-f92cbf9b2ac9.png,af7fcda0-ce79-4ba7-9803-f92cbf9b2ac9-full,,misc_forsale,,
groups/sci.space/61132,685c1b13-94da-435c-a2fe-d2a2639512b3.png,685c1b13-94da-435c-a2fe-d2a2639512b3-full,,sci_space,,
groups/sci.space/61027,ca74cd11-5e22-4fa8-8d48-ff5615f109e2.png,ca74cd11-5e22-4fa8-8d48-ff5615f109e2-full,,sci_space,,
groups/sci.electronics/53784,b6bb042e-99ef-4b26-8f9f-1e0b59dc4318.png,b6bb042e-99ef-4b26-8f9f-1e0b59dc4318-full,,sci_electronics,,
groups/rec.motorcycles/104371,7260a076-736a-434b-ab81-61aaa641cdd1.png,7260a076-736a-434b-ab81-61aaa641cdd1-full,,rec_motorcycles,,
groups/comp.sys.mac.hardware/52215,2b8a3c50-0324-4989-b8bf-548eebadfa2c.png,2b8a3c50-0324-4989-b8bf-548eebadfa2c-full,,comp_sys_mac_hardware,,
groups/comp.graphics/38950,64da8abc-f5f4-4449-a9d6-f238efa723d3.png,64da8abc-f5f4-4449-a9d6-f238efa723d3-full,,comp_graphics,,
groups/talk.politics.guns/54359,ef1632fb-b315-462d-accc-97e72708a94f.png,ef1632fb-b315-462d-accc-97e72708a94f-full,,talk_politics_guns,,
groups/comp.os.ms-windows.misc/9558,6bc3b4c1-87b5-415d-a914-3adf51075a96.png,6bc3b4c1-87b5-415d-a914-3adf51075a96-full,,comp_os_ms-windows_misc,,
groups/comp.graphics/38396,9ceeadf3-6619-4349-8d97-8852f7fba7a5.png,9ceeadf3-6619-4349-8d97-8852f7fba7a5-full,,comp_graphics,,
groups/sci.med/58762,d15878cb-fcd9-46eb-b500-b23f026a8b74.png,d15878cb-fcd9-46eb-b500-b23f026a8b74-full,,sci_med,,
groups/sci.space/61156,4e2c03e8-0cab-4f9c-8fdf-676da8dad2df.png,4e2c03e8-0cab-4f9c-8fdf-676da8dad2df-full,,sci_space,,
groups/comp.sys.mac.hardware/52181,5632e0f0-2a7e-4a42-9f08-0fa75d287eac.png,5632e0f0-2a7e-4a42-9f08-0fa75d287eac-full,,comp_sys_mac_hardware,,
groups/soc.religion.christian/20585,4b68cb3f-6d93-43a6-8645-7ba26b7b647e.png,4b68cb3f-6d93-43a6-8645-7ba26b7b647e-full,,soc_religion_christian,,
groups/rec.sport.baseball/104944,17d60c2e-061c-42fa-bacd-06d34c7be394.png,17d60c2e-061c-42fa-bacd-06d34c7be394-full,,rec_sport_baseball,,
groups/comp.graphics/38923,2e22b60d-69e7-4cac-832d-af3553bb1336.png,2e22b60d-69e7-4cac-832d-af3553bb1336-full,,comp_graphics,,
groups/comp.os.ms-windows.misc/9991,235158bf-c164-416e-9612-5beab407ab41.png,235158bf-c164-416e-9612-5beab407ab41-full,,comp_os_ms-windows_misc,,
groups/misc.forsale/76353,b89722c0-f294-497d-a3cf-b35245d9ac4a.png,b89722c0-f294-497d-a3cf-b35245d9ac4a-full,,misc_forsale,,
groups/comp.graphics/38604,9a301849-00f2-42eb-8483-0fde54c634d4.png,9a301849-00f2-42eb-8483-0fde54c634d4-full,,comp_graphics,,
groups/talk.politics.misc/177002,eef11dc4-db1e-4593-a12d-aefddc77ffc7.png,eef11dc4-db1e-4593-a12d-aefddc77ffc7-full,,talk_politics_misc,,
groups/rec.motorcycles/105155,5d395663-068c-44cf-a923-3abf7e98df86.png,5d395663-068c-44cf-a923-3abf7e98df86-full,,rec_motorcycles,,
groups/soc.religion.christian/20623,c923d28f-7e89-45b7-975a-e1f81a7b1665.png,c923d28f-7e89-45b7-975a-e1f81a7b1665-full,,soc_religion_christian,,
groups/talk.religion.misc/83845,ee54a220-b7f2-4e72-8c07-c5ea57b64da1.png,ee54a220-b7f2-4e72-8c07-c5ea57b64da1-full,,talk_religion_misc,,
groups/soc.religion.christian/21484,77bf06ea-050f-4d98-bc38-2da0cf21b687.png,77bf06ea-050f-4d98-bc38-2da0cf21b687-full,,soc_religion_christian,,
groups/talk.politics.mideast/75907,66b9af0c-bb37-4317-9d61-01c4daac1e17.png,66b9af0c-bb37-4317-9d61-01c4daac1e17-full,,talk_politics_mideast,,
groups/comp.sys.ibm.pc.hardware/60663,8f199fc4-4ad1-4ed0-bb8b-32ead426a650.png,8f199fc4-4ad1-4ed0-bb8b-32ead426a650-full,,comp_sys_ibm_pc_hardware,,
groups/sci.electronics/53591,2738cd7f-ac77-4b40-9fa0-4cdd6f012627.png,2738cd7f-ac77-4b40-9fa0-4cdd6f012627-full,,sci_electronics,,
groups/misc.forsale/76155,f14811b7-2d92-4ccd-88c5-ffeebb868406.png,f14811b7-2d92-4ccd-88c5-ffeebb868406-full,,misc_forsale,,
groups/talk.politics.guns/53302,0c2eb81e-1b1d-43a3-9a76-d33fb4eeeeca.png,0c2eb81e-1b1d-43a3-9a76-d33fb4eeeeca-full,,talk_politics_guns,,
groups/comp.sys.ibm.pc.hardware/60244,bbc1f75b-e873-43f0-abbe-1e88a1fe8d7a.png,bbc1f75b-e873-43f0-abbe-1e88a1fe8d7a-full,,comp_sys_ibm_pc_hardware,,
groups/rec.sport.baseball/104961,687f3825-f146-4caf-9872-597e056b64f2.png,687f3825-f146-4caf-9872-597e056b64f2-full,,rec_sport_baseball,,
groups/talk.politics.guns/54125,37572708-d512-4d71-94b5-da4baf2bfb61.png,37572708-d512-4d71-94b5-da4baf2bfb61-full,,talk_politics_guns,,
groups/sci.med/58122,fc294a16-2a1d-429a-8455-b9624dc038a4.png,fc294a16-2a1d-429a-8455-b9624dc038a4-full,,sci_med,,
groups/talk.politics.mideast/76351,65277c50-b107-4511-bff0-b1909a1a9855.png,65277c50-b107-4511-bff0-b1909a1a9855-full,,talk_politics_mideast,,
groups/rec.sport.hockey/54061,1541fe05-0002-4082-b1d2-1fcf3a1414bb.png,1541fe05-0002-4082-b1d2-1fcf3a1414bb-full,,rec_sport_hockey,,
groups/comp.sys.ibm.pc.hardware/60583,7573c8cc-9a37-45eb-a37d-0531d11efdd4.png,7573c8cc-9a37-45eb-a37d-0531d11efdd4-full,,comp_sys_ibm_pc_hardware,,
groups/talk.politics.guns/54655,653cd968-9a98-4499-9ecc-e852eaf13579.png,653cd968-9a98-4499-9ecc-e852eaf13579-full,,talk_politics_guns,,
groups/alt.atheism/54176,327ec69d-f96c-462a-8792-e7a97ad3da1c.png,327ec69d-f96c-462a-8792-e7a97ad3da1c-full,,alt_atheism,,
groups/comp.sys.ibm.pc.hardware/61143,f4c49aae-df4e-444a-99a2-d67a3bca298a.png,f4c49aae-df4e-444a-99a2-d67a3bca298a-full,,comp_sys_ibm_pc_hardware,,
groups/talk.politics.guns/54283,edc39e19-f591-4e87-b9a5-6d608c476a6b.png,edc39e19-f591-4e87-b9a5-6d608c476a6b-full,,talk_politics_guns,,
groups/rec.sport.hockey/53573,e64cb2f7-561e-4167-8366-5ce54856777e.png,e64cb2f7-561e-4167-8366-5ce54856777e-full,,rec_sport_hockey,,
groups/talk.religion.misc/83519,b77606e0-304d-43bb-b21a-21d9c4ea754e.png,b77606e0-304d-43bb-b21a-21d9c4ea754e-full,,talk_religion_misc,,
groups/comp.windows.x/67236,e0287aef-a9d8-4997-af82-82dc3bcfcb36.png,e0287aef-a9d8-4997-af82-82dc3bcfcb36-full,,comp_windows_x,,
groups/comp.os.ms-windows.misc/9860,a87bbd1f-f78e-46a6-b8b4-8418a2526ab3.png,a87bbd1f-f78e-46a6-b8b4-8418a2526ab3-full,,comp_os_ms-windows_misc,,
groups/sci.space/61094,e94796a6-e5d9-4896-948a-1c3984e7018c.png,e94796a6-e5d9-4896-948a-1c3984e7018c-full,,sci_space,,
groups/talk.politics.misc/178938,840204e0-5c9a-4e49-8546-5b538e19b65c.png,840204e0-5c9a-4e49-8546-5b538e19b65c-full,,talk_politics_misc,,
groups/comp.sys.mac.hardware/52037,8044739b-6afe-4b30-bbd5-17f61f55699c.png,8044739b-6afe-4b30-bbd5-17f61f55699c-full,,comp_sys_mac_hardware,,
groups/rec.motorcycles/104762,ce2b3227-3e7c-4db6-877d-60d3c4090848.png,ce2b3227-3e7c-4db6-877d-60d3c4090848-full,,rec_motorcycles,,
groups/comp.sys.mac.hardware/52246,876c2e2f-2a45-4fbb-ac9b-01892a73f70f.png,876c2e2f-2a45-4fbb-ac9b-01892a73f70f-full,,comp_sys_mac_hardware,,
groups/talk.politics.misc/178497,da085531-f076-4cfa-a39d-0e62578cb950.png,da085531-f076-4cfa-a39d-0e62578cb950-full,,talk_politics_misc,,
groups/comp.sys.ibm.pc.hardware/60914,18b6a7c8-a109-4597-ad7a-38ddd3c0e1e8.png,18b6a7c8-a109-4597-ad7a-38ddd3c0e1e8-full,,comp_sys_ibm_pc_hardware,,
groups/talk.politics.guns/54875,51fccac7-868d-441e-b93e-7e82ed68b809.png,51fccac7-868d-441e-b93e-7e82ed68b809-full,,talk_politics_guns,,
groups/sci.med/58049,94713052-e58d-4737-a1c9-4782c8034867.png,94713052-e58d-4737-a1c9-4782c8034867-full,,sci_med,,
groups/sci.med/58864,2f4093ca-65b3-4e25-9890-1bb48332b61e.png,2f4093ca-65b3-4e25-9890-1bb48332b61e-full,,sci_med,,
groups/talk.politics.misc/176951,7987dd4d-b65b-49b2-91d4-287de5da9cf9.png,7987dd4d-b65b-49b2-91d4-287de5da9cf9-full,,talk_politics_misc,,
groups/rec.autos/102960,b3866a16-46d0-43f8-9a32-c6d4f13a4d57.png,b3866a16-46d0-43f8-9a32-c6d4f13a4d57-full,,rec_autos,,
groups/talk.politics.mideast/76458,e4b08bf0-2cfe-4bc8-9254-ba9563a97247.png,e4b08bf0-2cfe-4bc8-9254-ba9563a97247-full,,talk_politics_mideast,,
groups/sci.crypt/15653,38468327-ab0b-487a-b236-2bbe93391302.png,38468327-ab0b-487a-b236-2bbe93391302-full,,sci_crypt,,
groups/comp.graphics/37932,68ed3c3c-2959-467f-8e01-c9e63853a59f.png,68ed3c3c-2959-467f-8e01-c9e63853a59f-full,,comp_graphics,,
groups/rec.sport.hockey/54723,01e1095e-2110-405e-80cb-3fd26b58cddf.png,01e1095e-2110-405e-80cb-3fd26b58cddf-full,,rec_sport_hockey,,
groups/rec.autos/101645,d3419031-0fc8-4bca-a6d5-a83287bc5517.png,d3419031-0fc8-4bca-a6d5-a83287bc5517-full,,rec_autos,,
groups/comp.sys.ibm.pc.hardware/60582,ea137889-1327-484e-8986-ffde6d129772.png,ea137889-1327-484e-8986-ffde6d129772-full,,comp_sys_ibm_pc_hardware,,
groups/rec.sport.hockey/53902,b524ac89-960b-4591-b213-cbdc40cb2e05.png,b524ac89-960b-4591-b213-cbdc40cb2e05-full,,rec_sport_hockey,,
groups/rec.sport.hockey/54728,e297a7b4-3036-4094-aa94-358498cd1e8b.png,e297a7b4-3036-4094-aa94-358498cd1e8b-full,,rec_sport_hockey,,
groups/alt.atheism/53123,76077261-6edd-48f2-ad5c-43e22059e895.png,76077261-6edd-48f2-ad5c-43e22059e895-full,,alt_atheism,,
groups/sci.med/58109,5f014062-0691-4e8a-93ae-d77f76d0141d.png,5f014062-0691-4e8a-93ae-d77f76d0141d-full,,sci_med,,
groups/sci.med/59375,0fb32dca-8156-4951-96e4-bda33059e56b.png,0fb32dca-8156-4951-96e4-bda33059e56b-full,,sci_med,,
groups/alt.atheism/53232,78db4927-2d53-450f-a19b-280831082c42.png,78db4927-2d53-450f-a19b-280831082c42-full,,alt_atheism,,
groups/soc.religion.christian/20579,a692ce28-598c-46fc-8682-935ffd580d2d.png,a692ce28-598c-46fc-8682-935ffd580d2d-full,,soc_religion_christian,,
groups/comp.graphics/37917,9b6f73f2-d57c-4f5f-87cd-77c2bcddc009.png,9b6f73f2-d57c-4f5f-87cd-77c2bcddc009-full,,comp_graphics,,
groups/comp.graphics/38315,6a459724-ca24-4a5f-92b3-55db60c5c51e.png,6a459724-ca24-4a5f-92b3-55db60c5c51e-full,,comp_graphics,,
groups/comp.sys.mac.hardware/51768,67db2dbe-d613-4148-8f3a-7062086716ca.png,67db2dbe-d613-4148-8f3a-7062086716ca-full,,comp_sys_mac_hardware,,
groups/sci.space/60828,e6e83706-1785-4968-8131-2c8d6a6f175a.png,e6e83706-1785-4968-8131-2c8d6a6f175a-full,,sci_space,,
groups/talk.politics.misc/178492,39ba4995-fc3d-4521-96d5-41821952ccb6.png,39ba4995-fc3d-4521-96d5-41821952ccb6-full,,talk_politics_misc,,
groups/comp.sys.mac.hardware/51786,3d678cca-f822-4852-8b43-22374fde7ee7.png,3d678cca-f822-4852-8b43-22374fde7ee7-full,,comp_sys_mac_hardware,,
groups/sci.med/59337,ba911c93-82ad-4f48-b681-d1f89ec1d6e3.png,ba911c93-82ad-4f48-b681-d1f89ec1d6e3-full,,sci_med,,
groups/rec.sport.baseball/104720,661e977c-44a1-415e-83c1-e31f477895b8.png,661e977c-44a1-415e-83c1-e31f477895b8-full,,rec_sport_baseball,,
groups/comp.os.ms-windows.misc/9703,5d48a950-dfa3-4998-9e2e-1a418f3bfed4.png,5d48a950-dfa3-4998-9e2e-1a418f3bfed4-full,,comp_os_ms-windows_misc,,
groups/comp.os.ms-windows.misc/9796,aab7b4a4-abcb-4fbc-92e0-8e2ab3aac35b.png,aab7b4a4-abcb-4fbc-92e0-8e2ab3aac35b-full,,comp_os_ms-windows_misc,,
groups/sci.med/59137,a816013f-6da8-4371-9e7e-f41a6cff9073.png,a816013f-6da8-4371-9e7e-f41a6cff9073-full,,sci_med,,
groups/sci.electronics/54049,06dd3a0e-0a8e-4376-8eb3-1e56f8a27355.png,06dd3a0e-0a8e-4376-8eb3-1e56f8a27355-full,,sci_electronics,,
groups/rec.motorcycles/104801,3165013c-baa3-45d7-ac19-ada18abb6986.png,3165013c-baa3-45d7-ac19-ada18abb6986-full,,rec_motorcycles,,
groups/alt.atheism/53498,3a41cad6-4070-4445-a8bd-e5d07c4415e2.png,3a41cad6-4070-4445-a8bd-e5d07c4415e2-full,,alt_atheism,,
groups/comp.sys.mac.hardware/50470,c61c8f45-533f-40c6-a1c1-3a017ff383ab.png,c61c8f45-533f-40c6-a1c1-3a017ff383ab-full,,comp_sys_mac_hardware,,
groups/comp.sys.ibm.pc.hardware/60495,2102f6e1-c12e-40a4-bf76-fce877cde1c5.png,2102f6e1-c12e-40a4-bf76-fce877cde1c5-full,,comp_sys_ibm_pc_hardware,,
groups/rec.motorcycles/104523,0c3b6aad-f38c-4305-9903-43c51b416b49.png,0c3b6aad-f38c-4305-9903-43c51b416b49-full,,rec_motorcycles,,
groups/rec.sport.hockey/53521,a06bf753-eb3d-4eb4-8e03-f3b3b8ee05cb.png,a06bf753-eb3d-4eb4-8e03-f3b3b8ee05cb-full,,rec_sport_hockey,,
groups/sci.med/59067,5f63ee51-e53e-4505-a97d-8db0b11adaf2.png,5f63ee51-e53e-4505-a97d-8db0b11adaf2-full,,sci_med,,
groups/rec.sport.hockey/54757,69516169-87db-4b61-9ea9-5ee46b0ac2a6.png,69516169-87db-4b61-9ea9-5ee46b0ac2a6-full,,rec_sport_hockey,,
groups/comp.windows.x/66872,0b68b6ae-bff4-4f78-9aff-8637c043723f.png,0b68b6ae-bff4-4f78-9aff-8637c043723f-full,,comp_windows_x,,
groups/soc.religion.christian/20607,5303f82c-0708-4b34-b6d8-fcf605d0922d.png,5303f82c-0708-4b34-b6d8-fcf605d0922d-full,,soc_religion_christian,,
groups/sci.crypt/15882,32e0116a-8dcb-4d37-85ca-efa3244968ab.png,32e0116a-8dcb-4d37-85ca-efa3244968ab-full,,sci_crypt,,
groups/alt.atheism/53161,74a40bb7-f92c-4710-a9f9-40563d997a11.png,74a40bb7-f92c-4710-a9f9-40563d997a11-full,,alt_atheism,,
groups/talk.politics.mideast/76049,8ab83de5-6a79-4928-a802-d0fd40abd998.png,8ab83de5-6a79-4928-a802-d0fd40abd998-full,,talk_politics_mideast,,
groups/comp.graphics/38823,dac0fadf-6c49-4b3f-bf4f-1fba57df2ec8.png,dac0fadf-6c49-4b3f-bf4f-1fba57df2ec8-full,,comp_graphics,,
groups/sci.electronics/52771,05af0b1e-47eb-47aa-b055-46829c659188.png,05af0b1e-47eb-47aa-b055-46829c659188-full,,sci_electronics,,
groups/talk.religion.misc/83967,855821e2-1292-43d9-917d-2ab38dda1156.png,855821e2-1292-43d9-917d-2ab38dda1156-full,,talk_religion_misc,,
groups/comp.sys.mac.hardware/51818,d72ca225-9f5f-4931-a54f-f196233b7806.png,d72ca225-9f5f-4931-a54f-f196233b7806-full,,comp_sys_mac_hardware,,
groups/rec.sport.baseball/104461,efcce250-2e84-44ad-8052-4425970151ea.png,efcce250-2e84-44ad-8052-4425970151ea-full,,rec_sport_baseball,,
groups/rec.sport.hockey/52643,f78587bb-13ea-418e-a548-f1b983e99487.png,f78587bb-13ea-418e-a548-f1b983e99487-full,,rec_sport_hockey,,
groups/misc.forsale/74770,714a613e-cc1b-48cf-bab5-05b81e8d3961.png,714a613e-cc1b-48cf-bab5-05b81e8d3961-full,,misc_forsale,,
groups/talk.politics.misc/178643,f6b544b6-4447-4a85-9259-8c4a3c979a8e.png,f6b544b6-4447-4a85-9259-8c4a3c979a8e-full,,talk_politics_misc,,
groups/rec.sport.hockey/53627,ae76857a-64f5-40bf-a2ab-1331db4d0d3b.png,ae76857a-64f5-40bf-a2ab-1331db4d0d3b-full,,rec_sport_hockey,,
groups/alt.atheism/51152,c1ba87bb-db0f-469b-ac29-ea729b068f80.png,c1ba87bb-db0f-469b-ac29-ea729b068f80-full,,alt_atheism,,
groups/sci.space/61403,e35f2e5d-6765-48d1-9931-bffc8ae65f7f.png,e35f2e5d-6765-48d1-9931-bffc8ae65f7f-full,,sci_space,,
groups/rec.sport.hockey/54900,9263f04f-79aa-4e83-bcbd-2a098f91813d.png,9263f04f-79aa-4e83-bcbd-2a098f91813d-full,,rec_sport_hockey,,
groups/comp.sys.ibm.pc.hardware/60935,7265f912-88e6-4b07-8e60-e87bdb69b71d.png,7265f912-88e6-4b07-8e60-e87bdb69b71d-full,,comp_sys_ibm_pc_hardware,,
groups/comp.os.ms-windows.misc/9590,4a62e0f1-baf4-4a41-8492-3ed5d6a6e418.png,4a62e0f1-baf4-4a41-8492-3ed5d6a6e418-full,,comp_os_ms-windows_misc,,
groups/comp.os.ms-windows.misc/10208,63fed524-a924-4d84-8ad7-23fc0c36a2f3.png,63fed524-a924-4d84-8ad7-23fc0c36a2f3-full,,comp_os_ms-windows_misc,,
groups/sci.electronics/53880,d2fbfccd-c823-4aac-9f52-9bed61380105.png,d2fbfccd-c823-4aac-9f52-9bed61380105-full,,sci_electronics,,
groups/alt.atheism/53805,a088578f-c6a1-488d-8882-b8ae1e6e01a6.png,a088578f-c6a1-488d-8882-b8ae1e6e01a6-full,,alt_atheism,,
groups/sci.med/58100,5136882d-473b-43cf-9c69-b43d29ebdb56.png,5136882d-473b-43cf-9c69-b43d29ebdb56-full,,sci_med,,
groups/rec.sport.baseball/102591,987e907b-024e-4d41-b669-bce0cef1524b.png,987e907b-024e-4d41-b669-bce0cef1524b-full,,rec_sport_baseball,,
groups/talk.politics.mideast/75400,80051389-db16-4a0a-806f-46816f6b0a9d.png,80051389-db16-4a0a-806f-46816f6b0a9d-full,,talk_politics_mideast,,
groups/comp.sys.mac.hardware/52404,c11f473f-da52-4c72-870c-074d14880944.png,c11f473f-da52-4c72-870c-074d14880944-full,,comp_sys_mac_hardware,,
groups/sci.space/62399,7bbbc852-a210-4de2-8f36-db6030cd383e.png,7bbbc852-a210-4de2-8f36-db6030cd383e-full,,sci_space,,
groups/rec.sport.baseball/104982,c06859bb-ec0f-4076-827f-b3895f8bcb74.png,c06859bb-ec0f-4076-827f-b3895f8bcb74-full,,rec_sport_baseball,,
groups/talk.religion.misc/83608,4d8607c0-9d7c-418f-b490-ea9fb6481fe6.png,4d8607c0-9d7c-418f-b490-ea9fb6481fe6-full,,talk_religion_misc,,
groups/rec.autos/103178,9876fc97-c862-492d-b185-e36364d7d96c.png,9876fc97-c862-492d-b185-e36364d7d96c-full,,rec_autos,,
groups/comp.graphics/38232,5865ca8c-5cfa-4106-96d9-eb27dd1ceb18.png,5865ca8c-5cfa-4106-96d9-eb27dd1ceb18-full,,comp_graphics,,
groups/comp.windows.x/66416,c8b81f38-35a0-41dc-a1e2-550c447f96c6.png,c8b81f38-35a0-41dc-a1e2-550c447f96c6-full,,comp_windows_x,,
groups/rec.sport.hockey/53614,f5edc09f-173c-4b39-bfe4-333d64a13c98.png,f5edc09f-173c-4b39-bfe4-333d64a13c98-full,,rec_sport_hockey,,
groups/talk.religion.misc/84159,3c8e891d-0363-44e4-8772-960ab8ca78f2.png,3c8e891d-0363-44e4-8772-960ab8ca78f2-full,,talk_religion_misc,,
groups/talk.politics.misc/178719,e7c22445-cc84-4cdf-8851-a8372e30fa8d.png,e7c22445-cc84-4cdf-8851-a8372e30fa8d-full,,talk_politics_misc,,
groups/sci.med/59384,52d7d4d5-69eb-4fe7-ae7f-f3fb1d6734d4.png,52d7d4d5-69eb-4fe7-ae7f-f3fb1d6734d4-full,,sci_med,,
groups/sci.electronics/54477,751b7577-5c28-49a7-b432-c2b8f0c3f9f2.png,751b7577-5c28-49a7-b432-c2b8f0c3f9f2-full,,sci_electronics,,
groups/rec.autos/103130,31927555-31b4-44ed-b1af-118c1605b1f0.png,31927555-31b4-44ed-b1af-118c1605b1f0-full,,rec_autos,,
groups/rec.sport.baseball/102589,cb48f88b-24b8-4185-bd82-b0404529016e.png,cb48f88b-24b8-4185-bd82-b0404529016e-full,,rec_sport_baseball,,
groups/talk.politics.mideast/76301,cb425b8d-901d-45a5-b7e2-e1a084766f37.png,cb425b8d-901d-45a5-b7e2-e1a084766f37-full,,talk_politics_mideast,,
groups/rec.motorcycles/104377,511ad2ad-05e4-4d49-a147-97316df61239.png,511ad2ad-05e4-4d49-a147-97316df61239-full,,rec_motorcycles,,
groups/comp.os.ms-windows.misc/9165,d23c99eb-c8b2-4e5c-a6cd-95ac988d738f.png,d23c99eb-c8b2-4e5c-a6cd-95ac988d738f-full,,comp_os_ms-windows_misc,,
groups/alt.atheism/53780,2bf2d5c0-e300-4a76-a00d-681d6109d24c.png,2bf2d5c0-e300-4a76-a00d-681d6109d24c-full,,alt_atheism,,
groups/misc.forsale/76479,bb408405-8f9c-4aa3-9697-01c329a21853.png,bb408405-8f9c-4aa3-9697-01c329a21853-full,,misc_forsale,,
groups/rec.motorcycles/104551,460ffb19-9ee6-40e0-81b1-d9cd476ff872.png,460ffb19-9ee6-40e0-81b1-d9cd476ff872-full,,rec_motorcycles,,
groups/comp.sys.mac.hardware/52232,93dbfa5e-492f-41ff-84ba-6f45b1e6c9ad.png,93dbfa5e-492f-41ff-84ba-6f45b1e6c9ad-full,,comp_sys_mac_hardware,,
groups/misc.forsale/76268,20f77324-e79c-4fb8-938a-44716b24c0ea.png,20f77324-e79c-4fb8-938a-44716b24c0ea-full,,misc_forsale,,
groups/sci.crypt/15340,6a716379-8e90-4a43-a365-88e7fe326afd.png,6a716379-8e90-4a43-a365-88e7fe326afd-full,,sci_crypt,,
groups/talk.politics.guns/54337,57a33eaf-a5ce-40c7-87b9-2aaa071df398.png,57a33eaf-a5ce-40c7-87b9-2aaa071df398-full,,talk_politics_guns,,
groups/talk.politics.guns/54128,e165c620-cc0c-4959-9397-d4f7c09183f0.png,e165c620-cc0c-4959-9397-d4f7c09183f0-full,,talk_politics_guns,,
groups/rec.sport.baseball/104550,ba65e58d-e2b6-40a6-ba53-dd8a8c442537.png,ba65e58d-e2b6-40a6-ba53-dd8a8c442537-full,,rec_sport_baseball,,
groups/sci.electronics/52781,f44115cc-c940-4660-9483-6389febc71ef.png,f44115cc-c940-4660-9483-6389febc71ef-full,,sci_electronics,,
groups/alt.atheism/53307,187fb54b-28b6-498a-b706-e68dd0034b8f.png,187fb54b-28b6-498a-b706-e68dd0034b8f-full,,alt_atheism,,
groups/comp.sys.mac.hardware/51897,745b647a-bf1e-4556-9891-1d773b607193.png,745b647a-bf1e-4556-9891-1d773b607193-full,,comp_sys_mac_hardware,,
groups/rec.motorcycles/104644,23024dcc-5842-4f68-b4a3-7bd64facb94c.png,23024dcc-5842-4f68-b4a3-7bd64facb94c-full,,rec_motorcycles,,
groups/comp.sys.mac.hardware/51767,d5379967-cb22-4f9e-ac68-b1bbc4fdd090.png,d5379967-cb22-4f9e-ac68-b1bbc4fdd090-full,,comp_sys_mac_hardware,,
groups/rec.motorcycles/104850,e63d570a-1f93-46c9-b156-d95ade8e5c79.png,e63d570a-1f93-46c9-b156-d95ade8e5c79-full,,rec_motorcycles,,
